number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_run_4_collective_reward,user_attrs_run_4_individual_rewards,user_attrs_run_4_seed,user_attrs_run_4_total_individual_rewards,user_attrs_run_4_training_time_per_episode,user_attrs_run_4_training_time_total,user_attrs_run_5_collective_reward,user_attrs_run_5_individual_rewards,user_attrs_run_5_seed,user_attrs_run_5_total_individual_rewards,user_attrs_run_5_training_time_per_episode,user_attrs_run_5_training_time_total,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
422,16.03,2025-06-13 17:12:17.550743,2025-06-13 17:12:20.804332,0 days 00:00:03.253589,30,0.754694817689473,0.14287075661920204,0.9439145814419736,0.08535778798592268,442,4227537.0,16.03,1.9679007427544037,0.8304999999999999,0.08780802924562195,440.0,6.0,17.0,"[0.85, 0.85]",4227537.0,"[8.5, 8.5]",0.0048498359593478115,2.133927822113037,17.0,"[0.8470000000000001, 0.853]",4228537.0,"[8.47, 8.53]",0.004568557847629894,2.0101654529571533,15.740000000000002,"[0.845, 0.729]",4229537.0,"[8.45, 7.29]",0.005202867226167159,2.28926157951355,18.44,"[0.986, 0.858]",4230537.0,"[9.86, 8.58]",0.004249387979507446,1.8697307109832764,12.1,"[0.727, 0.483]",4231537.0,"[7.27, 4.83]",0.005187423120845448,2.282466173171997,15.9,"[0.728, 0.8619999999999999]",4232537.0,"[7.279999999999999, 8.62]",0.004662207039919766,2.0513710975646973,8.305,0.8780802924562197,0.004786713195569588,0.00033900566149397486,2.1061538060506186,0.14916249105734888,COMPLETE
423,17.94333333333333,2025-06-13 17:12:20.880965,2025-06-13 17:12:23.859370,0 days 00:00:02.978405,29,0.7673491158866032,0.10356196357111659,0.9136487335386122,0.05327078323735387,415,4237541.0,17.94333333333333,1.4119922883012583,0.9193333333333332,0.09844231249259074,410.0,6.0,17.009999999999998,"[0.851, 0.85]",4237541.0,"[8.51, 8.5]",0.0048069389854989404,1.9708449840545654,17.209999999999997,"[0.9869999999999999, 0.7339999999999999]",4238541.0,"[9.87, 7.339999999999999]",0.005135357089158965,2.105496406555176,15.79,"[0.728, 0.851]",4239541.0,"[7.279999999999999, 8.51]",0.004302452831733517,1.7640056610107422,18.380000000000003,"[0.983, 0.8549999999999999]",4240541.0,"[9.83, 8.549999999999999]",0.004599418291231481,1.8857614994049072,19.669999999999998,"[0.984, 0.983]",4241541.0,"[9.84, 9.83]",0.003919237415965011,1.6068873405456543,19.6,"[0.983, 0.977]",4242541.0,"[9.83, 9.77]",0.004037062714739544,1.655195713043213,9.193333333333333,0.9844231249259076,0.004466744554721243,0.00042656762127872805,1.8313652674357097,0.17489272472427853,COMPLETE
424,15.61,2025-06-13 17:12:23.940056,2025-06-13 17:12:27.277703,0 days 00:00:03.337647,29,0.7825030222560043,0.11222215503105411,0.909137520559343,0.037682198951911244,412,4247544.0,15.61,2.267649296812303,0.7273333333333333,0.19425384309082683,410.0,6.0,19.59,"[0.9809999999999999, 0.978]",4247544.0,"[9.809999999999999, 9.78]",0.005002177633890292,2.0508928298950195,13.08,"[0.46799999999999986, 0.8400000000000001]",4248544.0,"[4.679999999999999, 8.4]",0.005955873466119534,2.441908121109009,13.290000000000001,"[0.598, 0.731]",4249544.0,"[5.9799999999999995, 7.31]",0.006042411269211187,2.477388620376587,14.69,"[0.606, 0.8629999999999999]",4250544.0,"[6.06, 8.629999999999999]",0.005011246262527093,2.0546109676361084,15.879999999999999,"[0.732, 0.8560000000000001]",4251544.0,"[7.32, 8.56]",0.005202849318341511,2.1331682205200195,17.13,"[0.9790000000000001, 0.734]",4252544.0,"[9.790000000000001, 7.34]",0.005650064421863091,2.316526412963867,7.2733333333333325,1.942538430908268,0.005477437061992119,0.00042749293706872233,2.2457491954167685,0.17527210419817613,COMPLETE
425,15.409999999999998,2025-06-13 17:12:27.354430,2025-06-13 17:12:30.305418,0 days 00:00:02.950988,28,0.8385543612431933,0.10344893592504495,0.9148804172568573,0.05001772600922456,399,4257547.0,15.409999999999998,2.570531721907616,0.8125,0.16858306557896025,390.0,6.0,18.34,"[0.9800000000000001, 0.8539999999999999]",4257547.0,"[9.8, 8.54]",0.004954413267282339,1.9322211742401123,18.32,"[0.974, 0.858]",4258547.0,"[9.74, 8.58]",0.0048970363078973235,1.909844160079956,14.69,"[0.607, 0.8620000000000001]",4259547.0,"[6.07, 8.620000000000001]",0.005190501457605606,2.0242955684661865,15.709999999999997,"[0.9730000000000001, 0.5979999999999999]",4260547.0,"[9.73, 5.979999999999999]",0.005612996297004895,2.189068555831909,10.79,"[0.607, 0.4719999999999998]",4261547.0,"[6.07, 4.719999999999998]",0.005567772571857159,2.171431303024292,14.610000000000001,"[0.7340000000000001, 0.727]",4262547.0,"[7.340000000000001, 7.27]",0.004451652062244904,1.7361443042755127,8.125000000000002,1.6858306557896021,0.0051123953273153715,0.00040249013117558616,1.9938341776529949,0.15697115115847857,COMPLETE
426,15.25333333333333,2025-06-13 17:12:34.104844,2025-06-13 17:12:36.992127,0 days 00:00:02.887283,29,0.743612411973895,0.09357499409563694,0.9052678991297801,0.0021009327706143295,416,4267554.0,15.25333333333333,2.3669999765291276,0.7314999999999999,0.17750187792433827,410.0,6.0,13.33,"[0.729, 0.6039999999999999]",4267554.0,"[7.29, 6.039999999999999]",0.005055377541518793,2.072704792022705,17.18,"[0.8610000000000001, 0.857]",4268554.0,"[8.610000000000001, 8.57]",0.004288340777885623,1.7582197189331055,17.07,"[0.8539999999999999, 0.853]",4269554.0,"[8.54, 8.53]",0.004552838860488519,1.866663932800293,17.13,"[0.8559999999999999, 0.857]",4270554.0,"[8.559999999999999, 8.57]",0.0046003364935153866,1.8861379623413086,10.899999999999999,"[0.35499999999999987, 0.7350000000000001]",4271554.0,"[3.549999999999999, 7.350000000000001]",0.004956173896789551,2.032031297683716,15.910000000000002,"[0.7339999999999999, 0.857]",4272554.0,"[7.339999999999999, 8.57]",0.004284605165807212,1.756688117980957,7.314999999999999,1.7750187792433822,0.004622945456000847,0.0002971809899819118,1.8954076369603474,0.12184420589258377,COMPLETE
427,14.761666666666665,2025-06-13 17:12:37.086239,2025-06-13 17:12:40.394801,0 days 00:00:03.308562,30,0.7568886473652753,0.10764608543227937,0.9548722311433366,0.05173876547174065,441,4277557.0,14.761666666666665,2.4905783576421663,0.7705000000000001,0.11969927596550728,440.0,6.0,13.309999999999999,"[0.603, 0.728]",4277557.0,"[6.029999999999999, 7.279999999999999]",0.004555515267632224,2.0044267177581787,13.28,"[0.7270000000000001, 0.601]",4278557.0,"[7.270000000000001, 6.01]",0.005343784527345137,2.3512651920318604,19.689999999999998,"[0.984, 0.985]",4279557.0,"[9.84, 9.85]",0.0037760680372064762,1.6614699363708496,14.52,"[0.853, 0.599]",4280557.0,"[8.53, 5.99]",0.005190210992639715,2.2836928367614746,15.759999999999996,"[0.725, 0.8510000000000002]",4281557.0,"[7.25, 8.510000000000002]",0.004497165571559559,1.978752851486206,12.01,"[0.731, 0.47000000000000003]",4282557.0,"[7.31, 4.7]",0.005580940029837869,2.455613613128662,7.705000000000001,1.1969927596550727,0.0048239474043701635,0.0006129587849036831,2.122536857922872,0.26970186535762053,COMPLETE
428,16.653333333333332,2025-06-13 17:12:40.467586,2025-06-13 17:12:43.619151,0 days 00:00:03.151565,28,0.7712313611460295,0.14726744420734114,0.9125930545412799,0.07506336713354018,421,4287560.0,16.653333333333332,1.1982719038496878,0.875,0.048349422609444546,420.0,6.0,14.549999999999999,"[0.8559999999999999, 0.599]",4287560.0,"[8.559999999999999, 5.99]",0.004928961821964809,2.0701639652252197,15.72,"[0.8539999999999999, 0.718]",4288560.0,"[8.54, 7.18]",0.005574873515537807,2.341446876525879,18.28,"[0.849, 0.9789999999999999]",4289560.0,"[8.49, 9.79]",0.005158624762580508,2.1666224002838135,17.049999999999997,"[0.853, 0.852]",4290560.0,"[8.53, 8.52]",0.004658218792506627,1.9564518928527832,17.2,"[0.8550000000000001, 0.8649999999999999]",4291560.0,"[8.55, 8.649999999999999]",0.004789561317080544,2.011615753173828,17.119999999999997,"[0.983, 0.7290000000000001]",4292560.0,"[9.83, 7.290000000000001]",0.005406707809084938,2.270817279815674,8.75,0.48349422609444553,0.005086158003125872,0.00032727630093659063,2.136186361312866,0.13745604639336806,COMPLETE
429,15.171666666666665,2025-06-13 17:12:43.709161,2025-06-13 17:12:47.863878,0 days 00:00:04.154717,30,0.9209647481761136,0.13880665113616114,0.9410352691383835,0.04175891231804829,413,4297563.0,15.171666666666665,3.24757559145622,0.7275,0.24371687809149917,410.0,6.0,17.08,"[0.8539999999999999, 0.8539999999999999]",4297563.0,"[8.54, 8.54]",0.00507119341594417,2.0791893005371094,13.139999999999999,"[0.724, 0.5900000000000001]",4298563.0,"[7.24, 5.9]",0.006536043562540194,2.6797778606414795,14.58,"[0.8580000000000002, 0.5999999999999999]",4299563.0,"[8.580000000000002, 5.999999999999998]",0.007098467175553485,2.9103715419769287,9.52,"[0.21899999999999994, 0.7330000000000001]",4300563.0,"[2.1899999999999995, 7.330000000000001]",0.008148459690373118,3.3408684730529785,17.14,"[0.728, 0.9860000000000001]",4301563.0,"[7.279999999999999, 9.860000000000001]",0.005197572126621153,2.131004571914673,19.569999999999997,"[0.982, 0.9750000000000002]",4302563.0,"[9.82, 9.750000000000002]",0.004937377790125405,2.024324893951416,7.2749999999999995,2.437168780914992,0.006164852293526254,0.0011960025313003954,2.527589440345764,0.4903610378331621,COMPLETE
430,14.108333333333334,2025-06-13 17:12:47.945255,2025-06-13 17:12:52.253085,0 days 00:00:04.307830,31,0.7862587777930474,0.09906479962121516,0.9508310186714325,0.00140503369560588,426,4307568.0,14.108333333333334,3.617777479183717,0.7496666666666666,0.2022932414974745,420.0,6.0,19.759999999999998,"[0.9879999999999999, 0.9880000000000001]",4307568.0,"[9.879999999999999, 9.88]",0.006476432936532157,2.720101833343506,13.25,"[0.729, 0.5959999999999999]",4308568.0,"[7.29, 5.959999999999999]",0.008471171061197916,3.557891845703125,13.340000000000002,"[0.858, 0.47599999999999987]",4309568.0,"[8.58, 4.759999999999999]",0.007696867556799026,3.232684373855591,8.109999999999998,"[0.34299999999999997, 0.46799999999999997]",4310568.0,"[3.4299999999999997, 4.68]",0.008158406757173085,3.4265308380126953,13.179999999999998,"[0.727, 0.591]",4311568.0,"[7.27, 5.91]",0.0069655685197739375,2.9255387783050537,17.009999999999998,"[0.8529999999999998, 0.8480000000000001]",4312568.0,"[8.529999999999998, 8.48]",0.007741183326357887,3.2512969970703125,7.496666666666667,2.022932414974745,0.007584938359639001,0.0006786774283703505,3.1856741110483804,0.2850445199155473,COMPLETE
431,16.046666666666667,2025-06-13 17:12:56.071942,2025-06-13 17:12:59.244094,0 days 00:00:03.172152,20,0.7422324686163477,0.1307086210338525,0.9467267126558403,0.08835174624133632,443,4317576.0,16.046666666666667,1.1304227331204706,0.8808333333333332,0.0782313165483548,440.0,6.0,17.139999999999997,"[0.975, 0.739]",4317576.0,"[9.75, 7.39]",0.004418418082323941,1.9441039562225342,16.02,"[0.977, 0.6249999999999998]",4318576.0,"[9.77, 6.249999999999998]",0.004685253446752375,2.061511516571045,17.18,"[0.8549999999999999, 0.8629999999999999]",4319576.0,"[8.549999999999999, 8.629999999999999]",0.004730329730293968,2.0813450813293457,13.77,"[0.868, 0.509]",4320576.0,"[8.68, 5.09]",0.004717003757303411,2.075481653213501,16.07,"[0.8610000000000001, 0.7459999999999999]",4321576.0,"[8.610000000000001, 7.459999999999999]",0.0044028775258497755,1.9372661113739014,16.099999999999998,"[0.7489999999999999, 0.861]",4322576.0,"[7.489999999999998, 8.61]",0.004275598309256814,1.881263256072998,8.808333333333332,0.7823131654835482,0.004538246808630048,0.00017894545152903838,1.996828595797221,0.07873599867277689,COMPLETE
432,15.844999999999999,2025-06-13 17:12:59.382973,2025-06-13 17:13:02.748599,0 days 00:00:03.365626,29,0.8300364686173012,0.10230661903754244,0.919254241716751,0.0667213108115206,406,4327579.0,15.844999999999999,1.6104217874002236,0.8361666666666668,0.11387480942781959,400.0,6.0,15.909999999999997,"[0.9870000000000001, 0.6039999999999999]",4327579.0,"[9.870000000000001, 6.039999999999999]",0.005659663081169128,2.2638652324676514,14.579999999999998,"[0.732, 0.726]",4328579.0,"[7.32, 7.26]",0.005889938473701477,2.355975389480591,18.349999999999998,"[0.982, 0.853]",4329579.0,"[9.82, 8.53]",0.005092044472694397,2.036817789077759,13.370000000000001,"[0.8560000000000001, 0.48099999999999987]",4330579.0,"[8.56, 4.809999999999999]",0.005705510377883911,2.2822041511535645,15.769999999999998,"[0.73, 0.8470000000000001]",4331579.0,"[7.3, 8.47]",0.005532920956611633,2.2131683826446533,17.09,"[0.73, 0.9790000000000001]",4332579.0,"[7.3, 9.790000000000001]",0.005192030072212219,2.0768120288848877,8.361666666666666,1.138748094278196,0.005512017905712128,0.0002832164148661586,2.204807162284851,0.11328656594646341,COMPLETE
433,12.376666666666667,2025-06-13 17:13:02.887548,2025-06-13 17:13:06.607499,0 days 00:00:03.719951,28,0.7652570179439786,0.13628509646805864,0.9412080729193448,0.00022574976955729627,433,4337583.0,12.376666666666667,4.0747706138573685,0.5456666666666666,0.1881255490948059,430.0,6.0,14.660000000000002,"[0.731, 0.735]",4337583.0,"[7.31, 7.35]",0.0050964682601219,2.191481351852417,14.77,"[0.613, 0.8639999999999999]",4338583.0,"[6.13, 8.639999999999999]",0.005202180285786473,2.2369375228881836,14.68,"[0.7329999999999999, 0.735]",4339583.0,"[7.329999999999998, 7.35]",0.00492607549179432,2.1182124614715576,13.370000000000001,"[0.6089999999999999, 0.728]",4340583.0,"[6.089999999999999, 7.279999999999999]",0.005170465070147847,2.223299980163574,3.3599999999999994,"[0.23199999999999998, 0.10399999999999995]",4341583.0,"[2.32, 1.0399999999999996]",0.006499765640081361,2.7948992252349854,13.419999999999998,"[0.356, 0.986]",4342583.0,"[3.5599999999999996, 9.86]",0.004859510687894599,2.0895895957946777,5.456666666666666,1.8812554909480588,0.005292410905971084,0.0005538825929480505,2.275736689567566,0.23816951496766162,COMPLETE
434,15.928333333333333,2025-06-13 17:13:06.732722,2025-06-13 17:13:10.447776,0 days 00:00:03.715054,34,0.7035719924015198,0.11670202298842439,0.9492198222870416,0.05626954737416925,446,4347586.0,15.928333333333333,2.3226595149143625,0.7831666666666665,0.14711040827290991,440.0,6.0,11.81,"[0.5849999999999999, 0.5959999999999999]",4347586.0,"[5.849999999999999, 5.959999999999999]",0.006413635340603915,2.8219995498657227,18.27,"[0.9810000000000001, 0.8460000000000001]",4348586.0,"[9.81, 8.46]",0.004983941533348777,2.192934274673462,15.66,"[0.8430000000000002, 0.7230000000000001]",4349586.0,"[8.430000000000001, 7.23]",0.006206518411636353,2.730868101119995,18.450000000000003,"[0.8560000000000001, 0.9889999999999999]",4350586.0,"[8.56, 9.889999999999999]",0.005041054162112149,2.2180638313293457,16.99,"[0.8469999999999999, 0.8520000000000001]",4351586.0,"[8.469999999999999, 8.520000000000001]",0.0054737649180672384,2.408456563949585,14.389999999999999,"[0.587, 0.852]",4352586.0,"[5.869999999999999, 8.52]",0.00568309643051841,2.5005624294281006,7.831666666666667,1.471104082729099,0.005633668466047807,0.0005381843634229413,2.478814125061035,0.2368011199060941,COMPLETE
435,15.5,2025-06-13 17:13:10.558025,2025-06-13 17:13:14.045236,0 days 00:00:03.487211,32,0.7786333319364198,0.14253081491943426,0.9429867114304165,0.07770345187538447,488,4357590.0,15.5,1.6805852155325736,0.7645,0.09374211077916546,480.0,6.0,16.86,"[0.8469999999999999, 0.8389999999999999]",4357590.0,"[8.469999999999999, 8.389999999999999]",0.005089208483695984,2.4428200721740723,15.72,"[0.851, 0.721]",4358590.0,"[8.51, 7.21]",0.005239250759283702,2.5148403644561768,18.28,"[0.844, 0.984]",4359590.0,"[8.44, 9.84]",0.004458607733249664,2.140131711959839,14.51,"[0.724, 0.727]",4360590.0,"[7.24, 7.27]",0.005050366620222727,2.424175977706909,13.24,"[0.727, 0.597]",4361590.0,"[7.27, 5.97]",0.005180343985557556,2.486565113067627,14.39,"[0.594, 0.845]",4362590.0,"[5.9399999999999995, 8.45]",0.005432750284671784,2.607720136642456,7.644999999999999,0.9374211077916548,0.005075087977780236,0.00030188546334618206,2.436042229334513,0.14490502240616732,COMPLETE
436,16.545,2025-06-13 17:13:17.898495,2025-06-13 17:13:21.691046,0 days 00:00:03.792551,33,0.7368103751296277,0.13345614217371118,0.9248955789090036,0.06207398941121736,453,4367598.0,16.545,2.2967277447127548,0.8268333333333332,0.15549857091161823,450.0,6.0,11.829999999999998,"[0.594, 0.5889999999999999]",4367598.0,"[5.9399999999999995, 5.889999999999999]",0.006801559130350749,3.060701608657837,18.259999999999998,"[0.978, 0.8480000000000001]",4368598.0,"[9.78, 8.48]",0.005693036715189616,2.561866521835327,16.980000000000004,"[0.7139999999999999, 0.9840000000000002]",4369598.0,"[7.139999999999999, 9.840000000000002]",0.005782026184929742,2.601911783218384,15.749999999999998,"[0.723, 0.852]",4370598.0,"[7.2299999999999995, 8.52]",0.0052549441655476885,2.36472487449646,18.3,"[0.9770000000000001, 0.853]",4371598.0,"[9.770000000000001, 8.53]",0.005203586684332954,2.341614007949829,18.150000000000002,"[0.9749999999999999, 0.8400000000000001]",4372598.0,"[9.749999999999998, 8.4]",0.0063854821523030595,2.873466968536377,8.268333333333333,1.554985709116182,0.005853439172108968,0.0005763873812609728,2.6340476274490356,0.2593743215674378,COMPLETE
437,14.121666666666668,2025-06-13 17:13:21.766019,2025-06-13 17:13:25.675016,0 days 00:00:03.908997,30,0.8202242408195973,0.13968760617225312,0.9614763075598,0.08518528642419923,391,4377601.0,14.121666666666668,3.4450177390286716,0.7061666666666667,0.19827625229013746,390.0,6.0,10.729999999999999,"[0.473, 0.6]",4377601.0,"[4.7299999999999995, 6.0]",0.008069679675958095,3.1471750736236572,18.31,"[0.852, 0.9790000000000001]",4378601.0,"[8.52, 9.790000000000001]",0.005639811051197541,2.199526309967041,15.74,"[0.8470000000000001, 0.727]",4379601.0,"[8.47, 7.27]",0.005945804791572766,2.318863868713379,15.83,"[0.985, 0.598]",4380601.0,"[9.85, 5.9799999999999995]",0.005820294526907114,2.2699148654937744,8.31,"[0.479, 0.352]",4381601.0,"[4.79, 3.5199999999999996]",0.006045199663211138,2.3576278686523438,15.809999999999999,"[0.601, 0.9800000000000001]",4382601.0,"[6.01, 9.8]",0.007191126163189228,2.804539203643799,7.0616666666666665,1.9827625229013743,0.006451985978672647,0.0008797364959916221,2.5162745316823325,0.3430972334367326,COMPLETE
438,14.566666666666668,2025-06-13 17:13:25.752248,2025-06-13 17:13:28.976430,0 days 00:00:03.224182,29,0.7518805682150349,0.13813006200753772,0.9774558147347603,0.06960552257863908,422,4387605.0,14.566666666666668,2.2796393476941814,0.7293333333333334,0.10067052972720246,420.0,6.0,10.830000000000002,"[0.61, 0.47299999999999986]",4387605.0,"[6.1, 4.729999999999999]",0.004990178630465553,2.0958750247955322,15.830000000000002,"[0.8530000000000001, 0.7299999999999999]",4388605.0,"[8.530000000000001, 7.299999999999999]",0.005443198907942999,2.2861435413360596,15.779999999999998,"[0.727, 0.851]",4389605.0,"[7.27, 8.51]",0.005375529470897856,2.2577223777770996,15.869999999999997,"[0.732, 0.8550000000000001]",4390605.0,"[7.32, 8.55]",0.004492112000783284,1.8866870403289795,12.049999999999999,"[0.6020000000000001, 0.603]",4391605.0,"[6.020000000000001, 6.029999999999999]",0.005444286550794329,2.286600351333618,17.04,"[0.852, 0.852]",4392605.0,"[8.52, 8.52]",0.005208049501691546,2.187380790710449,7.293333333333334,1.0067052972720247,0.0051588925104292605,0.0003378087451281485,2.1667348543802896,0.14187967295382237,COMPLETE
439,15.944999999999999,2025-06-13 17:13:29.048782,2025-06-13 17:13:32.288077,0 days 00:00:03.239295,31,0.7860988933846297,0.12968328553214167,0.9402204986570277,0.05190687844889156,436,4397609.0,15.944999999999999,1.0729204692489243,0.8101666666666668,0.11820380234530903,430.0,6.0,16.99,"[0.9800000000000001, 0.719]",4397609.0,"[9.8, 7.1899999999999995]",0.005231739753900572,2.249648094177246,14.540000000000001,"[0.7280000000000001, 0.726]",4398609.0,"[7.280000000000001, 7.26]",0.005129571848137434,2.2057158946990967,14.549999999999999,"[0.6020000000000001, 0.8530000000000001]",4399609.0,"[6.020000000000001, 8.530000000000001]",0.005356020705644475,2.303088903427124,16.94,"[0.8550000000000001, 0.8390000000000001]",4400609.0,"[8.55, 8.39]",0.0055066097614377045,2.367842197418213,15.77,"[0.852, 0.725]",4401609.0,"[8.52, 7.25]",0.005108744599098383,2.1967601776123047,16.879999999999995,"[0.844, 0.844]",4402609.0,"[8.44, 8.44]",0.00505602193433185,2.1740894317626953,8.101666666666667,1.18203802345309,0.005231451433758403,0.0001567596984908394,2.2495241165161133,0.0674066703510609,COMPLETE
440,15.488333333333335,2025-06-13 17:13:32.359291,2025-06-13 17:13:35.934982,0 days 00:00:03.575691,33,0.7616221087487802,0.09772130979302603,0.9192920871811757,0.09152704801232348,486,4407612.0,15.488333333333335,3.2505046616726396,0.6769999999999999,0.29735893013886994,480.0,6.0,17.07,"[0.8560000000000001, 0.851]",4407612.0,"[8.56, 8.51]",0.004662622511386871,2.2380588054656982,19.569999999999997,"[0.977, 0.9799999999999999]",4408612.0,"[9.77, 9.799999999999999]",0.004314114153385162,2.070774793624878,17.060000000000002,"[0.8509999999999998, 0.8549999999999999]",4409612.0,"[8.509999999999998, 8.549999999999999]",0.004237355291843414,2.033930540084839,10.439999999999998,"[0.19999999999999993, 0.8440000000000001]",4410612.0,"[1.9999999999999993, 8.440000000000001]",0.005305758118629456,2.5467638969421387,17.03,"[0.849, 0.8540000000000001]",4411612.0,"[8.49, 8.540000000000001]",0.004586749275525411,2.2016396522521973,11.759999999999998,"[0.3289999999999999, 0.8470000000000001]",4412612.0,"[3.289999999999999, 8.47]",0.0055161058902740475,2.647730827331543,6.77,2.9735893013887,0.004770450873507394,0.0004796461516593511,2.289816419283549,0.23023015279648854,COMPLETE
441,16.728333333333335,2025-06-13 17:13:39.826124,2025-06-13 17:13:43.724259,0 days 00:00:03.898135,34,0.7256581917394198,0.10819147876346802,0.9587226114704828,0.04577917049533778,446,4417620.0,16.728333333333335,2.29738559139635,0.7394999999999999,0.20470039081545502,440.0,6.0,13.15,"[0.45599999999999996, 0.859]",4417620.0,"[4.56, 8.59]",0.006675677949732,2.93729829788208,18.34,"[0.8550000000000001, 0.9790000000000001]",4418620.0,"[8.55, 9.790000000000001]",0.004651203480633822,2.046529531478882,18.209999999999997,"[0.8470000000000001, 0.974]",4419620.0,"[8.47, 9.74]",0.005745347521521829,2.5279529094696045,16.900000000000002,"[0.8379999999999999, 0.852]",4420620.0,"[8.379999999999999, 8.52]",0.005591339414769953,2.4601893424987793,14.239999999999998,"[0.45999999999999996, 0.9640000000000001]",4421620.0,"[4.6, 9.64]",0.005930273099379106,2.6093201637268066,19.53,"[0.9810000000000001, 0.9719999999999999]",4422620.0,"[9.81, 9.719999999999999]",0.005661018870093606,2.4908483028411865,7.395,2.04700390815455,0.005709143389355052,0.0005943944734618036,2.512023091316223,0.2615335683231936,COMPLETE
442,15.786666666666669,2025-06-13 17:13:43.799586,2025-06-13 17:13:47.290203,0 days 00:00:03.490617,31,0.8437128609916811,0.1475801184898755,0.9234319661072807,0.07196389218283579,421,4427623.0,15.786666666666669,1.9597590554850255,0.7675,0.15636788886042643,420.0,6.0,15.810000000000002,"[0.727, 0.8540000000000001]",4427623.0,"[7.27, 8.540000000000001]",0.0052174165135338195,2.191314935684204,11.909999999999998,"[0.5969999999999999, 0.594]",4428623.0,"[5.969999999999999, 5.9399999999999995]",0.005844143458775111,2.454540252685547,18.28,"[0.977, 0.851]",4429623.0,"[9.77, 8.51]",0.005227760473887125,2.1956593990325928,17.12,"[0.7299999999999999, 0.982]",4430623.0,"[7.299999999999999, 9.82]",0.004525762512570336,1.900820255279541,15.900000000000002,"[0.6, 0.99]",4431623.0,"[6.0, 9.9]",0.005091725644611177,2.1385247707366943,15.699999999999998,"[0.974, 0.596]",4432623.0,"[9.74, 5.96]",0.0056232707841055735,2.361773729324341,7.675,1.5636788886042643,0.00525501323124719,0.00041699594778826733,2.20710555712382,0.17513829807107234,COMPLETE
443,14.918333333333331,2025-06-13 17:13:47.433233,2025-06-13 17:13:50.775177,0 days 00:00:03.341944,30,0.7987564810597482,0.1355968037366304,0.9470584561082586,0.05916272012973654,429,4437627.0,14.918333333333331,2.430846331813035,0.8075000000000001,0.1397995588929617,420.0,6.0,19.72,"[0.986, 0.9860000000000001]",4437627.0,"[9.86, 9.860000000000001]",0.0038921571913219633,1.6347060203552246,11.899999999999999,"[0.595, 0.595]",4438627.0,"[5.949999999999999, 5.949999999999999]",0.004896127609979538,2.0563735961914062,14.54,"[0.8530000000000001, 0.601]",4439627.0,"[8.530000000000001, 6.01]",0.004983951364244734,2.093259572982788,13.33,"[0.729, 0.604]",4440627.0,"[7.29, 6.04]",0.004935085773468018,2.0727360248565674,15.559999999999999,"[0.9629999999999999, 0.593]",4441627.0,"[9.629999999999999, 5.93]",0.005666756062280564,2.380037546157837,14.459999999999999,"[0.719, 0.727]",4442627.0,"[7.1899999999999995, 7.27]",0.005383200872512091,2.260944366455078,8.075,1.397995588929617,0.004959546478967818,0.0005513867681828183,2.0830095211664834,0.2315824426367837,COMPLETE
