number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_solution_concept,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
172,4.567499999999997,2025-06-12 21:26:55.228938,2025-06-12 21:26:58.389461,0 days 00:00:03.160523,48,0.6075112023003356,0.08628634672247762,0.9775206825766075,0.00011920818112292014,121,1726415,4.567499999999997,1.2456599656407041,0.19499999999999987,0.10680121722152797,120.0,4,3.5999999999999974,"[0.17299999999999988, 0.1869999999999999]",1726415,"[1.7299999999999986, 1.8699999999999988]",0.023421172300974527,2.8105406761169434,5.209999999999997,"[0.34499999999999986, 0.17599999999999985]",1727415,"[3.4499999999999984, 1.7599999999999985]",0.022663170099258424,2.7195804119110107,3.1799999999999975,"[0.04599999999999986, 0.2719999999999999]",1728415,"[0.45999999999999863, 2.719999999999999]",0.024671061833699545,2.9605274200439453,6.279999999999998,"[0.2159999999999999, 0.4119999999999998]",1729415,"[2.159999999999999, 4.119999999999998]",0.023787111043930054,2.8544533252716064,MinimaxSolutionConcept,1.9499999999999984,1.0680121722152796,0.023635628819465637,0.0007222769469055103,2.8362754583358765,0.08667323362866126,COMPLETE
173,8.259999999999996,2025-06-12 21:26:58.405564,2025-06-12 21:27:01.406813,0 days 00:00:03.001249,49,0.6209806631309747,0.038540846321940964,0.9157436257310037,0.0008686819283253126,115,1736418,8.259999999999996,2.724811920114855,0.3847499999999999,0.18459736590753403,110.0,4,8.299999999999997,"[0.3909999999999999, 0.4389999999999999]",1736418,"[3.9099999999999993, 4.389999999999999]",0.024683195894414728,2.71515154838562,3.999999999999997,"[0.09199999999999986, 0.30799999999999983]",1737418,"[0.9199999999999986, 3.0799999999999983]",0.025147128105163574,2.766184091567993,9.219999999999997,"[0.45899999999999996, 0.4629999999999999]",1738418,"[4.59, 4.629999999999999]",0.024163597280328925,2.6579957008361816,11.519999999999998,"[0.5969999999999999, 0.5549999999999998]",1739418,"[5.969999999999999, 5.549999999999998]",0.023139127818020907,2.5453040599823,MinimaxSolutionConcept,3.8474999999999993,1.8459736590753404,0.024283262274482034,0.0007465879785830396,2.6711588501930237,0.08212467764413438,COMPLETE
174,7.2674999999999965,2025-06-12 21:27:01.421537,2025-06-12 21:27:04.959947,0 days 00:00:03.538410,46,0.6423753958983429,0.09055321436254198,0.9665987852292887,0.00038152699990235013,161,1746421,7.2674999999999965,2.55568361696044,0.3719999999999999,0.04813003220443552,160.0,4,5.039999999999997,"[0.30799999999999994, 0.19599999999999987]",1746421,"[3.079999999999999, 1.9599999999999986]",0.021144470572471617,3.383115291595459,4.689999999999998,"[0.34799999999999986, 0.12099999999999984]",1747421,"[3.4799999999999986, 1.2099999999999984]",0.020814476907253264,3.3303163051605225,10.889999999999997,"[0.43499999999999994, 0.6539999999999999]",1748421,"[4.35, 6.539999999999999]",0.020404227077960968,3.264676332473755,8.449999999999998,"[0.3969999999999999, 0.44799999999999984]",1749421,"[3.969999999999999, 4.479999999999999]",0.019890113174915312,3.18241810798645,MinimaxSolutionConcept,3.719999999999999,0.48130032204435536,0.02056332193315029,0.00046886399070351085,3.2901315093040466,0.07501823851256176,COMPLETE
175,5.997499999999997,2025-06-12 21:27:04.974214,2025-06-12 21:27:08.186167,0 days 00:00:03.211953,48,0.6543039720299672,0.019572591358362017,0.9632921162715573,0.00017852616334085932,129,1756425,5.997499999999997,2.514392322212268,0.31774999999999987,0.10255333977984334,120.0,4,8.829999999999997,"[0.44999999999999984, 0.433]",1756425,"[4.499999999999998, 4.33]",0.023166356484095256,2.7799627780914307,5.139999999999997,"[0.16699999999999987, 0.34699999999999986]",1757425,"[1.6699999999999986, 3.469999999999999]",0.02369422117869059,2.843306541442871,2.309999999999997,"[0.2979999999999999, -0.0670000000000002]",1758425,"[2.9799999999999986, -0.6700000000000019]",0.02542830506960551,3.051396608352661,7.709999999999998,"[0.3559999999999999, 0.4149999999999999]",1759425,"[3.559999999999999, 4.1499999999999995]",0.02283019224802653,2.7396230697631836,MinimaxSolutionConcept,3.1774999999999984,1.0255333977984333,0.02377976874510447,0.0010003699971857895,2.8535722494125366,0.12004439966229466,COMPLETE
176,6.384999999999998,2025-06-12 21:27:09.000977,2025-06-12 21:27:18.574060,0 days 00:00:09.573083,47,0.6956365357318715,0.01616295069306191,0.9699473874998991,0.03666481262944611,429,1766429,6.384999999999998,3.5233116524088537,0.373,0.15005665596700477,420.0,4,6.659999999999996,"[0.5980000000000001, 0.06799999999999981]",1766429,"[5.98, 0.6799999999999982]",0.020941511222294398,8.795434713363647,11.879999999999999,"[0.386, 0.8019999999999999]",1767429,"[3.8600000000000003, 8.02]",0.020008431162152972,8.403541088104248,2.329999999999997,"[0.3279999999999999, -0.09500000000000017]",1768429,"[3.279999999999999, -0.9500000000000017]",0.02119970719019572,8.903877019882202,4.669999999999997,"[0.17999999999999988, 0.28699999999999987]",1769429,"[1.799999999999999, 2.8699999999999988]",0.022332562719072614,9.379676342010498,MinimaxSolutionConcept,3.7299999999999995,1.5005665596700475,0.021120553073428923,0.0008282668479017239,8.870632290840149,0.34787207611872406,COMPLETE
177,6.942499999999999,2025-06-12 21:27:18.589293,2025-06-12 21:27:26.196504,0 days 00:00:07.607211,42,0.673499527210299,0.12698565423670627,0.9718779733937755,0.00013389456614026983,386,1776438,6.942499999999999,2.521084835938688,0.41524999999999995,0.25080507869658464,380.0,4,4.579999999999998,"[0.2629999999999999, 0.19499999999999984]",1776438,"[2.629999999999999, 1.9499999999999984]",0.019131965386240107,7.27014684677124,9.35,"[0.575, 0.3599999999999999]",1777438,"[5.75, 3.5999999999999988]",0.018425836688593815,7.001817941665649,9.569999999999999,"[0.73, 0.22699999999999992]",1778438,"[7.3, 2.269999999999999]",0.018616606687244616,7.074310541152954,4.269999999999998,"[0.09299999999999989, 0.3339999999999999]",1779438,"[0.9299999999999988, 3.339999999999999]",0.019533055079610725,7.422560930252075,MinimaxSolutionConcept,4.1525,2.5080507869658466,0.018926865960422316,0.00043497763463049417,7.19220906496048,0.16529150115958777,COMPLETE
178,9.064999999999998,2025-06-12 21:27:26.216059,2025-06-12 21:27:33.348155,0 days 00:00:07.132096,45,0.7454251781680538,0.028871181030208602,0.9292215685654852,0.0022530628640668013,330,1786446,9.064999999999998,1.8533415767202766,0.4362499999999999,0.07999179645438649,330.0,4,7.059999999999997,"[0.5289999999999999, 0.17699999999999985]",1786446,"[5.289999999999999, 1.7699999999999985]",0.020341960589090984,6.712846994400024,10.179999999999998,"[0.31199999999999994, 0.7060000000000001]",1787446,"[3.119999999999999, 7.0600000000000005]",0.021121546716401072,6.9701104164123535,11.519999999999998,"[0.4289999999999998, 0.723]",1788446,"[4.289999999999998, 7.2299999999999995]",0.019757530905983665,6.519985198974609,7.499999999999998,"[0.475, 0.2749999999999999]",1789446,"[4.75, 2.749999999999999]",0.02073178074576638,6.841487646102905,MinimaxSolutionConcept,4.362499999999999,0.799917964543865,0.020488204739310525,0.0005039154028822569,6.761107563972473,0.16629208295114475,COMPLETE
179,6.689999999999998,2025-06-12 21:27:33.362687,2025-06-12 21:27:40.071448,0 days 00:00:06.708761,45,0.7581241693917854,0.029103480657771567,0.9234470452880471,0.0010299490339792526,303,1796453,6.689999999999998,4.481255404459782,0.3907499999999999,0.2733279852119062,300.0,4,3.319999999999997,"[0.16699999999999987, 0.16499999999999987]",1796453,"[1.6699999999999986, 1.6499999999999986]",0.021796053250630696,6.538815975189209,11.95,"[0.73, 0.46499999999999986]",1797453,"[7.3, 4.649999999999999]",0.019494105180104575,5.848231554031372,1.299999999999997,"[0.08099999999999988, 0.04899999999999985]",1798453,"[0.8099999999999987, 0.4899999999999985]",0.021022043228149413,6.306612968444824,10.189999999999998,"[0.5849999999999999, 0.43399999999999983]",1799453,"[5.849999999999999, 4.339999999999998]",0.019375898043314615,5.812769412994385,MinimaxSolutionConcept,3.907499999999999,2.733279852119062,0.020422024925549825,0.001025108812431804,6.1266074776649475,0.3075326437295413,COMPLETE
180,7.0699999999999985,2025-06-12 21:27:40.085963,2025-06-12 21:27:47.827770,0 days 00:00:07.741807,44,0.7439025308558951,0.04140247259692436,0.9260205330245964,0.00150734640177666,374,1806460,7.0699999999999985,3.1183649561909856,0.4634999999999999,0.236982594297556,370.0,4,5.4499999999999975,"[0.4539999999999999, 0.09099999999999986]",1806460,"[4.539999999999999, 0.9099999999999986]",0.018245747927072887,6.750926733016968,10.75,"[0.748, 0.32699999999999985]",1807460,"[7.48, 3.2699999999999987]",0.019248267122217128,7.121858835220337,2.829999999999997,"[0.0959999999999999, 0.1869999999999999]",1808460,"[0.9599999999999991, 1.8699999999999988]",0.020429727193471546,7.558999061584473,9.249999999999998,"[0.5559999999999999, 0.3689999999999999]",1809460,"[5.56, 3.6899999999999986]",0.020288165839942727,7.506621360778809,MinimaxSolutionConcept,4.635,2.36982594297556,0.01955297702067607,0.0008818856914097564,7.2346014976501465,0.32629770582161016,COMPLETE
181,7.594999999999999,2025-06-12 21:27:48.597237,2025-06-12 21:27:58.420445,0 days 00:00:09.823208,41,0.7209500239861901,0.03597955787920637,0.924051199683351,0.008420072619806727,464,1816468,7.594999999999999,1.9885736093994617,0.43749999999999983,0.09870536966143229,460.0,4,7.419999999999999,"[0.37799999999999995, 0.3639999999999999]",1816468,"[3.7799999999999994, 3.639999999999999]",0.01910731792449951,8.789366245269775,5.629999999999998,"[0.33599999999999985, 0.22699999999999987]",1817468,"[3.3599999999999985, 2.2699999999999987]",0.01995375571043595,9.178727626800537,10.86,"[0.5959999999999999, 0.48999999999999994]",1818468,"[5.959999999999999, 4.8999999999999995]",0.019320765785548998,8.887552261352539,6.469999999999997,"[0.4399999999999998, 0.20699999999999985]",1819468,"[4.399999999999998, 2.0699999999999985]",0.02100050397541212,9.660231828689575,MinimaxSolutionConcept,4.374999999999999,0.9870536966143231,0.019845585848974143,0.0007358689124065046,9.128969490528107,0.338499699706992,COMPLETE
182,6.689999999999998,2025-06-12 21:27:58.435106,2025-06-12 21:28:06.088861,0 days 00:00:07.653755,43,0.5945632950499276,0.09597524986874117,0.9337797013739274,0.01502278355922694,338,1826478,6.689999999999998,3.6310673361974444,0.2722499999999999,0.2263342384616168,330.0,4,5.769999999999998,"[0.08799999999999988, 0.4889999999999999]",1826478,"[0.8799999999999988, 4.889999999999999]",0.01990893537347967,6.569948673248291,12.86,"[0.6539999999999999, 0.6319999999999999]",1827478,"[6.539999999999999, 6.3199999999999985]",0.020859651132063433,6.883684873580933,3.9199999999999986,"[0.2269999999999998, 0.16499999999999987]",1828478,"[2.2699999999999982, 1.6499999999999986]",0.022631117069359982,7.468268632888794,4.209999999999998,"[0.11999999999999991, 0.3009999999999999]",1829478,"[1.199999999999999, 3.009999999999999]",0.021611736037514425,7.131872892379761,MinimaxSolutionConcept,2.722499999999999,2.2633423846161675,0.02125285990310438,0.000998640472734626,7.013443768024445,0.32955135600242663,COMPLETE
183,6.319999999999998,2025-06-12 21:28:06.103535,2025-06-12 21:28:09.299675,0 days 00:00:03.196140,47,0.7779272895998656,0.031716660229679484,0.9782591201023929,0.00367103519433877,139,1836486,6.319999999999998,1.6213420367090965,0.32499999999999984,0.014713938969562182,130.0,4,7.269999999999998,"[0.3029999999999998, 0.42399999999999993]",1836486,"[3.0299999999999985, 4.239999999999999]",0.022394613119272086,2.911299705505371,8.419999999999998,"[0.34299999999999986, 0.49899999999999983]",1837486,"[3.429999999999999, 4.989999999999998]",0.023263162832993727,3.0242111682891846,4.269999999999997,"[0.32199999999999984, 0.10499999999999984]",1838486,"[3.2199999999999984, 1.0499999999999985]",0.0222335907129141,2.890366792678833,5.319999999999998,"[0.3319999999999999, 0.19999999999999987]",1839486,"[3.319999999999999, 1.9999999999999987]",0.023169572536761943,3.0120444297790527,MinimaxSolutionConcept,3.2499999999999987,0.1471393896956218,0.022765234800485465,0.00045591314879309954,2.9594805240631104,0.05926870934310302,COMPLETE
184,5.352499999999998,2025-06-12 21:28:09.317148,2025-06-12 21:28:15.660413,0 days 00:00:06.343265,38,0.7397863174104632,0.026836826604778246,0.9170583930009165,0.00020715238795921176,327,1846489,5.352499999999998,1.6318911575224617,0.33274999999999993,0.1397754896253274,320.0,4,6.519999999999999,"[0.526, 0.1259999999999999]",1846489,"[5.26, 1.259999999999999]",0.01683303639292717,5.386571645736694,7.389999999999999,"[0.38499999999999995, 0.3539999999999999]",1847489,"[3.8499999999999996, 3.539999999999999]",0.017225244641304018,5.512078285217285,3.7799999999999985,"[0.1469999999999999, 0.23099999999999993]",1848489,"[1.469999999999999, 2.309999999999999]",0.019240754842758178,6.157041549682617,3.719999999999999,"[0.2729999999999999, 0.0989999999999999]",1849489,"[2.729999999999999, 0.9899999999999989]",0.017793982475996017,5.694074392318726,MinimaxSolutionConcept,3.3274999999999992,1.397754896253274,0.017773254588246346,0.000913552379324776,5.687441468238831,0.29233676138392845,COMPLETE
185,6.572499999999998,2025-06-12 21:28:15.674805,2025-06-12 21:28:19.903423,0 days 00:00:04.228618,45,0.6103186228003734,0.08327609665264621,0.9608683985709323,0.00016448086658777384,177,1856495,6.572499999999998,2.716830644335418,0.2892499999999999,0.12740952672386788,170.0,4,8.12,"[0.4669999999999999, 0.3449999999999999]",1856495,"[4.669999999999999, 3.4499999999999993]",0.023731390167685117,4.03433632850647,9.989999999999998,"[0.35299999999999987, 0.646]",1857495,"[3.5299999999999985, 6.46]",0.02137921557706945,3.6344666481018066,5.339999999999997,"[0.16099999999999987, 0.3729999999999999]",1858495,"[1.6099999999999985, 3.7299999999999986]",0.022042425941018497,3.7472124099731445,2.839999999999997,"[0.17599999999999988, 0.10799999999999985]",1859495,"[1.759999999999999, 1.0799999999999985]",0.021282160983366126,3.617967367172241,MinimaxSolutionConcept,2.8924999999999983,1.2740952672386787,0.022108798167284796,0.0009814313350873028,3.7584956884384155,0.16684332696484142,COMPLETE
186,6.782499999999999,2025-06-12 21:28:20.834105,2025-06-12 21:28:24.074119,0 days 00:00:03.240014,31,0.6286191995627771,0.13945065890270195,0.9286744796370568,0.00047791929038305114,194,1866500,6.782499999999999,0.5583625614240267,0.4355,0.09545810599420046,190.0,4,6.879999999999999,"[0.5079999999999999, 0.17999999999999994]",1866500,"[5.079999999999999, 1.7999999999999994]",0.0162271637665598,3.0831611156463623,7.429999999999999,"[0.54, 0.20299999999999993]",1867500,"[5.4, 2.0299999999999994]",0.015321367665341026,2.911059856414795,5.889999999999999,"[0.3949999999999999, 0.19399999999999995]",1868500,"[3.9499999999999993, 1.9399999999999995]",0.015910126033582186,3.0229239463806152,6.929999999999999,"[0.2989999999999999, 0.3939999999999999]",1869500,"[2.989999999999999, 3.939999999999999]",0.015568073172318307,2.9579339027404785,MinimaxSolutionConcept,4.3549999999999995,0.9545810599420045,0.01575668265945033,0.0003427717987030549,2.9937697052955627,0.06512664175358045,COMPLETE
187,6.212499999999998,2025-06-12 21:28:24.088443,2025-06-12 21:28:26.725132,0 days 00:00:02.636689,50,0.7513660655893031,0.0478169138075287,0.9755240154043772,0.00011568442241963895,106,1876504,6.212499999999998,2.7059875738812997,0.31674999999999986,0.11010534728159212,100.0,4,4.999999999999997,"[0.2989999999999998, 0.20099999999999985]",1876504,"[2.9899999999999984, 2.0099999999999985]",0.021438758373260498,2.14387583732605,6.059999999999997,"[0.30199999999999994, 0.3039999999999999]",1877504,"[3.0199999999999996, 3.0399999999999987]",0.023437399864196778,2.3437399864196777,10.559999999999999,"[0.48699999999999993, 0.5689999999999998]",1878504,"[4.869999999999999, 5.689999999999999]",0.024717583656311035,2.4717583656311035,3.2299999999999978,"[0.17899999999999988, 0.14399999999999985]",1879504,"[1.7899999999999987, 1.4399999999999986]",0.023217225074768068,2.3217225074768066,MinimaxSolutionConcept,3.167499999999999,1.1010534728159211,0.023202741742134096,0.0011685094727669168,2.3202741742134094,0.11685094727669168,COMPLETE
188,8.287499999999998,2025-06-12 21:28:26.739638,2025-06-12 21:28:29.590425,0 days 00:00:02.850787,46,0.6638681045288548,0.023954048187692468,0.9839702711987756,0.00014560951740519502,121,1886506,8.287499999999998,1.8287888751848866,0.32624999999999993,0.08232367520950458,120.0,4,8.219999999999999,"[0.3379999999999999, 0.484]",1886506,"[3.379999999999999, 4.84]",0.02166125178337097,2.5993502140045166,5.339999999999997,"[0.3439999999999999, 0.1899999999999999]",1887506,"[3.439999999999999, 1.899999999999999]",0.022465109825134277,2.6958131790161133,9.529999999999998,"[0.1969999999999999, 0.756]",1888506,"[1.9699999999999989, 7.5600000000000005]",0.020391406615575154,2.4469687938690186,10.06,"[0.4259999999999999, 0.58]",1889506,"[4.259999999999999, 5.8]",0.02205629348754883,2.6467552185058594,MinimaxSolutionConcept,3.2624999999999993,0.8232367520950459,0.021643515427907305,0.0007767712237688032,2.597221851348877,0.09321254685225634,COMPLETE
189,7.387499999999997,2025-06-12 21:28:29.605256,2025-06-12 21:28:37.448593,0 days 00:00:07.843337,48,0.6417310649190955,0.09223060645907193,0.9188057634814941,0.0008329159099218773,355,1896509,7.387499999999997,2.1981625849786455,0.21499999999999986,0.18370764818047178,350.0,4,10.479999999999997,"[0.4909999999999998, 0.5569999999999999]",1896509,"[4.909999999999998, 5.569999999999999]",0.018844362667628695,6.595526933670044,4.269999999999997,"[0.02699999999999983, 0.3999999999999999]",1897509,"[0.2699999999999983, 3.999999999999999]",0.021885379382542203,7.6598827838897705,7.249999999999997,"[0.2699999999999999, 0.4549999999999998]",1898509,"[2.6999999999999993, 4.549999999999998]",0.020988802909851074,7.346081018447876,7.549999999999997,"[0.07199999999999984, 0.6829999999999999]",1899509,"[0.7199999999999984, 6.829999999999999]",0.01949857575552804,6.8245015144348145,MinimaxSolutionConcept,2.1499999999999986,1.8370764818047178,0.020304280178887503,0.001198849950838768,7.106498062610626,0.41959748279356845,COMPLETE
190,5.842499999999998,2025-06-12 21:28:37.462926,2025-06-12 21:28:41.221538,0 days 00:00:03.758612,49,0.6489315178869481,0.07717937725226105,0.9651486100815079,0.001925792743214057,169,1906517,5.842499999999998,2.708508584073531,0.3827499999999998,0.1753744208828643,160.0,4,10.489999999999998,"[0.651, 0.39799999999999985]",1906517,"[6.51, 3.9799999999999986]",0.019716086983680724,3.154573917388916,4.119999999999996,"[0.25899999999999973, 0.15299999999999986]",1907517,"[2.589999999999997, 1.5299999999999985]",0.022482994198799133,3.5972790718078613,4.879999999999996,"[0.4229999999999999, 0.06499999999999984]",1908517,"[4.229999999999999, 0.6499999999999984]",0.022124165296554567,3.5398664474487305,3.8799999999999977,"[0.19799999999999984, 0.18999999999999984]",1909517,"[1.9799999999999984, 1.8999999999999984]",0.022367611527442932,3.578817844390869,MinimaxSolutionConcept,3.827499999999999,1.7537442088286428,0.02167271450161934,0.0011370613581028208,3.4676343202590942,0.1819298172964513,COMPLETE
191,7.384999999999999,2025-06-12 21:28:42.122658,2025-06-12 21:28:45.326609,0 days 00:00:03.203951,47,0.5815740863146993,0.03630086871709931,0.9675820272327837,0.0007588625373703885,126,1916522,7.384999999999999,2.5534731249809552,0.35149999999999987,0.09226185560674575,120.0,4,10.2,"[0.4699999999999999, 0.55]",1916522,"[4.699999999999999, 5.5]",0.021155720949172972,2.538686513900757,6.489999999999997,"[0.4009999999999999, 0.24799999999999983]",1917522,"[4.009999999999999, 2.479999999999998]",0.023116523027420045,2.7739827632904053,9.209999999999999,"[0.309, 0.612]",1918522,"[3.09, 6.12]",0.023320557673772176,2.798466920852661,3.639999999999997,"[0.22599999999999984, 0.13799999999999985]",1919522,"[2.2599999999999985, 1.3799999999999986]",0.025124438603719077,3.014932632446289,MinimaxSolutionConcept,3.514999999999999,0.9226185560674576,0.023179310063521065,0.0014055542537469827,2.781517207622528,0.1686665104496378,COMPLETE
192,7.732499999999996,2025-06-12 21:28:45.342320,2025-06-12 21:28:48.788501,0 days 00:00:03.446181,47,0.5957626967885609,0.03449412515081228,0.9671531367721401,0.0007191386076872046,148,1926525,7.732499999999996,2.588043421196793,0.4324999999999999,0.035103418636936175,140.0,4,9.069999999999999,"[0.4829999999999998, 0.42399999999999993]",1926525,"[4.829999999999998, 4.239999999999999]",0.02177666425704956,3.0487329959869385,10.419999999999998,"[0.42799999999999994, 0.6139999999999999]",1927525,"[4.279999999999999, 6.139999999999999]",0.023141379015786306,3.239793062210083,3.5199999999999974,"[0.43499999999999994, -0.08300000000000021]",1928525,"[4.35, -0.8300000000000021]",0.021967804431915282,3.0754926204681396,7.919999999999996,"[0.3839999999999999, 0.4079999999999999]",1929525,"[3.839999999999999, 4.079999999999999]",0.023469509397234235,3.285731315612793,MinimaxSolutionConcept,4.324999999999999,0.3510341863693618,0.022588839275496344,0.000729073481456485,3.1624374985694885,0.1020702874039079,COMPLETE
193,6.937499999999999,2025-06-12 21:28:48.802612,2025-06-12 21:28:52.193217,0 days 00:00:03.390605,46,0.6028053505486703,0.10685377775210453,0.9738176973756436,0.0005097191314017169,130,1936528,6.937499999999999,1.3888191926957236,0.4317499999999999,0.1891670888394702,130.0,4,4.599999999999998,"[0.2859999999999999, 0.17399999999999988]",1936528,"[2.8599999999999994, 1.7399999999999989]",0.023961617396428034,3.1150102615356445,7.819999999999999,"[0.43599999999999994, 0.3459999999999999]",1937528,"[4.359999999999999, 3.459999999999999]",0.023023458627554085,2.9930496215820312,8.12,"[0.739, 0.07299999999999988]",1938528,"[7.39, 0.7299999999999989]",0.022962469321030837,2.985121011734009,7.209999999999997,"[0.26599999999999985, 0.4549999999999999]",1939528,"[2.6599999999999984, 4.549999999999999]",0.024813512655404896,3.2257566452026367,MinimaxSolutionConcept,4.317499999999999,1.891670888394702,0.023690264500104464,0.0007598741190288526,3.0797343850135803,0.09878363547375088,COMPLETE
194,8.099999999999998,2025-06-12 21:28:52.208335,2025-06-12 21:28:55.248105,0 days 00:00:03.039770,48,0.6175768885653515,0.04210338462015295,0.96960055365954,0.0006541760329949926,118,1946532,8.099999999999998,0.7403715283558658,0.49874999999999986,0.09934881730549185,110.0,4,8.399999999999999,"[0.6009999999999998, 0.23899999999999988]",1946532,"[6.009999999999998, 2.389999999999999]",0.022836013273759323,2.5119614601135254,9.059999999999999,"[0.571, 0.3349999999999998]",1947532,"[5.709999999999999, 3.349999999999998]",0.023731240359219637,2.61043643951416,7.909999999999998,"[0.47699999999999976, 0.3139999999999999]",1948532,"[4.769999999999998, 3.139999999999999]",0.026090192794799804,2.8699212074279785,7.029999999999998,"[0.3459999999999999, 0.3569999999999999]",1949532,"[3.459999999999999, 3.5699999999999985]",0.02320192727175626,2.5522119998931885,MinimaxSolutionConcept,4.987499999999999,0.9934881730549184,0.02396484342488376,0.001267672956964915,2.636132776737213,0.13944402526614072,COMPLETE
195,7.927499999999998,2025-06-12 21:28:55.262971,2025-06-12 21:29:01.376822,0 days 00:00:06.113851,49,0.942395526217844,0.03975173787377933,0.9628642617699005,0.0004084786117397163,281,1956535,7.927499999999998,1.372176646791514,0.43474999999999986,0.10427697492735391,280.0,4,6.0799999999999965,"[0.4279999999999998, 0.1799999999999999]",1956535,"[4.2799999999999985, 1.7999999999999992]",0.017740646430424282,4.967381000518799,9.69,"[0.5959999999999999, 0.37299999999999994]",1957535,"[5.959999999999999, 3.7299999999999995]",0.020505604573658534,5.74156928062439,8.679999999999998,"[0.41, 0.4579999999999999]",1958535,"[4.1, 4.579999999999999]",0.02123304775782994,5.945253372192383,7.259999999999996,"[0.3049999999999999, 0.42099999999999993]",1959535,"[3.049999999999999, 4.209999999999999]",0.01940443090030125,5.433240652084351,MinimaxSolutionConcept,4.347499999999999,1.0427697492735395,0.0197209324155535,0.0013156660856871295,5.5218610763549805,0.36838650399239625,COMPLETE
196,6.162499999999998,2025-06-12 21:29:02.307713,2025-06-12 21:29:04.905582,0 days 00:00:02.597869,40,0.7081085703116651,0.05849433526797157,0.9793840530419433,0.05782632553712057,114,1966542,6.162499999999998,3.5942758310958824,0.40349999999999997,0.160898259779278,110.0,4,4.839999999999998,"[0.36599999999999994, 0.11799999999999991]",1966542,"[3.6599999999999993, 1.179999999999999]",0.01937335187738592,2.131068706512451,9.979999999999997,"[0.3339999999999999, 0.6639999999999999]",1967542,"[3.339999999999999, 6.639999999999999]",0.01998764384876598,2.198640823364258,0.8999999999999976,"[0.24299999999999988, -0.15300000000000014]",1968542,"[2.429999999999999, -1.5300000000000014]",0.02186505144292658,2.405155658721924,8.929999999999998,"[0.671, 0.22199999999999992]",1969542,"[6.710000000000001, 2.2199999999999993]",0.020065676082264294,2.2072243690490723,MinimaxSolutionConcept,4.034999999999999,1.6089825977927799,0.020322930812835694,0.00092984320413152,2.2355223894119263,0.10228275245446723,COMPLETE
197,6.132499999999998,2025-06-12 21:29:04.921437,2025-06-12 21:29:14.518056,0 days 00:00:09.596619,43,0.767678862826945,0.03419391897683528,0.912105622317282,0.00013077496115131455,496,1976544,6.132499999999998,1.9880313755069363,0.3757499999999999,0.21631270767109365,490.0,4,5.959999999999997,"[0.38399999999999984, 0.2119999999999999]",1976544,"[3.8399999999999985, 2.119999999999999]",0.019246234212602888,9.430654764175415,5.319999999999997,"[0.3399999999999999, 0.19199999999999984]",1977544,"[3.399999999999999, 1.9199999999999984]",0.018804280611933493,9.214097499847412,3.9199999999999977,"[0.08499999999999988, 0.30699999999999983]",1978544,"[0.8499999999999988, 3.0699999999999985]",0.019054921792477978,9.336911678314209,9.329999999999998,"[0.694, 0.23899999999999988]",1979544,"[6.9399999999999995, 2.389999999999999]",0.018924720433293556,9.273113012313843,MinimaxSolutionConcept,3.757499999999999,2.163127076710936,0.019007539262576978,0.00016385467711739073,9.31369423866272,0.0802887917875213,COMPLETE
